source_code,source_concept_id,source_vocabulary_id,source_description,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,decision,review_date,reviewer_name,reviewer_specialty,reviewer_comment,orcid_id,reviewer_affiliation_name,status,author_comment,change_required
GIS1008693,0,OMOP Exposome,Dopamine Uptake Inhibitor,Maps to,skos:exactMatch,1,35621911,Dopamine reuptake inhibitor,SNOMED,Observation,1,,,,,,,,,
40762-15-0,0,OMOP Exposome,Doxefazepam,Maps to,skos:exactMatch,1,36849918,DOXEFAZEPAM,RxNorm Extension,Drug,1,,,,,,,,,
1668-19-5,0,OMOP Exposome,Doxepin,Maps to,skos:exactMatch,1,738156,doxepin,RxNorm,Drug,1,,,,,,,,,
23214-92-8,0,OMOP Exposome,Doxorubicin,Maps to,skos:exactMatch,1,1338512,doxorubicin,RxNorm,Drug,1,,,,,,,,,
564-25-0,0,OMOP Exposome,Doxycycline,Maps to,skos:exactMatch,1,1738521,doxycycline,RxNorm,Drug,1,,,,,,,,,
469-21-6,0,OMOP Exposome,Doxylamine,Maps to,skos:exactMatch,1,738818,doxylamine,RxNorm,Drug,1,,,,,,,,,
58-19-5,0,OMOP Exposome,Drostanolone,Maps to,skos:exactMatch,1,19056571,dromostanolone,RxNorm,Drug,1,,,,,,,,,
GIS1008695,0,OMOP Exposome,Drug,Has relat context,skos:relatedMatch,1,4254051,Drug or medicament,SNOMED,Drug,1,,,,,,,,,
136434-34-9,0,OMOP Exposome,Duloxetine,Maps to,skos:exactMatch,1,715259,duloxetine,RxNorm,Drug,1,,,,,,,,,
Q07108,0,OMOP Exposome,Early activation antigen CD69,Maps to,skos:exactMatch,1,4077151,Lymphocyte antigen CD69,SNOMED,Observation,1,,,,,,,,,
27220-47-9,0,OMOP Exposome,Econazole,Maps to,skos:exactMatch,1,940864,econazole,RxNorm,Drug,1,,,,,,,,,
921236-86-4,0,OMOP Exposome,Edema factor,Has relat context,skos:relatedMatch,1,4260058,Anthrax toxin edema factor,SNOMED,Drug,1,,,,,,,,,
62-33-9,0,OMOP Exposome,Edetic Acid,Maps to,skos:exactMatch,1,1741008,edetic acid,RxNorm,Drug,1,,,,,,,,,
121124-29-6,0,OMOP Exposome,Emamectin B1a,Maps to,skos:exactMatch,1,36858373,EMAMECTIN B1A,RxNorm Extension,Drug,1,,,,,,,,,
121424-52-0,0,OMOP Exposome,Emamectin B1b,Maps to,skos:exactMatch,1,36860299,EMAMECTIN B1B,RxNorm Extension,Drug,1,,,,,,,,,
518-82-1,0,OMOP Exposome,Emodin,Maps to,skos:exactMatch,1,36858841,EMODIN,RxNorm Extension,Drug,1,,,,,,,,,
66778-36-7,0,OMOP Exposome,Encainide,Maps to,skos:exactMatch,1,19051513,encainide,RxNorm,Drug,1,,,,,,,,,
GIS1008702,0,OMOP Exposome,Endoplasmic reticulum,Maps to,skos:exactMatch,1,4142911,Endoplasmic reticulum,SNOMED,Spec Anatomic Site,1,,,,,,,,,
72-20-8,0,OMOP Exposome,Endrin,Maps to,skos:exactMatch,1,4139439,Endrin,SNOMED,Observation,1,,,,,,,,,
13838-16-9,0,OMOP Exposome,Enflurane,Maps to,skos:exactMatch,1,743196,enflurane,RxNorm,Drug,1,,,,,,,,,
35554-44-0,0,OMOP Exposome,Enilconazole,Maps to,skos:exactMatch,1,44507774,enilconazole,RxNorm,Drug,1,,,,,,,,,
130929-57-6,0,OMOP Exposome,Entacapone,Maps to,skos:exactMatch,1,782211,entacapone,RxNorm,Drug,1,,,,,,,,,
GIS1008719,0,OMOP Exposome,Enzyme Inhibitor,Maps to,skos:exactMatch,1,42539435,Enzyme inhibitor,SNOMED,Observation,1,,,,,,,,,
299-42-3,0,OMOP Exposome,Ephedrine,Maps to,skos:exactMatch,1,1143374,ephedrine,RxNorm,Drug,1,,,,,,,,,
140111-52-0,0,OMOP Exposome,Epibatidine,Maps to,skos:exactMatch,1,36859437,EPIBATIDINE,RxNorm Extension,Drug,1,,,,,,,,,
GIS1008720,0,OMOP Exposome,Epidermis,Maps to,skos:exactMatch,1,4206782,Epidermis structure,SNOMED,Spec Anatomic Site,1,,,,,,,,,
56420-45-2,0,OMOP Exposome,Epirubicin,Maps to,skos:exactMatch,1,1344354,epirubicin,RxNorm,Drug,1,,,,,,,,,
474-86-2,0,OMOP Exposome,Equilin,Maps to,skos:exactMatch,1,36848830,EQUILIN,RxNorm Extension,Drug,1,,,,,,,,,
478-94-4,0,OMOP Exposome,Ergine,Maps to,skos:exactMatch,1,36851267,1-METHYL-2-BROMOLYSERGIC ACID DIETHYLAMIDE,RxNorm Extension,Drug,1,,,,,,,,,
50-14-6,0,OMOP Exposome,Ergocalciferol,Maps to,skos:exactMatch,1,19045045,ergocalciferol,RxNorm,Drug,1,,,,,,,,,
511-08-0,0,OMOP Exposome,Ergocristine,Maps to,skos:exactMatch,1,40798799,Ergocristine,RxNorm Extension,Drug,1,,,,,,,,,
60-79-7,0,OMOP Exposome,Ergonovine,Maps to,skos:exactMatch,1,1345205,ergonovine,RxNorm,Drug,1,,,,,,,,,
113-15-5,0,OMOP Exposome,Ergotamine,Maps to,skos:exactMatch,1,1145379,ergotamine,RxNorm,Drug,1,,,,,,,,,
GIS1008721,0,OMOP Exposome,Erythrocyte,Maps to,skos:exactMatch,1,4218976,Erythrocyte,SNOMED,Spec Anatomic Site,1,,,,,,,,,
114-07-8,0,OMOP Exposome,Erythromycin,Maps to,skos:exactMatch,1,1746940,erythromycin,RxNorm,Drug,1,,,,,,,,,
128196-01-0,0,OMOP Exposome,Escitalopram,Maps to,skos:exactMatch,1,715939,escitalopram,RxNorm,Drug,1,,,,,,,,,
66230-04-4,0,OMOP Exposome,Esfenvalerate,Maps to,skos:exactMatch,1,36853776,ESFENVALERATE,RxNorm Extension,Drug,1,,,,,,,,,
161796-78-7,0,OMOP Exposome,Esomeprazole,Maps to,skos:exactMatch,1,904453,esomeprazole,RxNorm,Drug,1,,,,,,,,,
29975-16-4,0,OMOP Exposome,Estazolam,Maps to,skos:exactMatch,1,748010,estazolam,RxNorm,Drug,1,,,,,,,,,
50-28-2,0,OMOP Exposome,Estradiol,Maps to,skos:exactMatch,1,1548195,estradiol,RxNorm,Drug,1,,,,,,,,,
50-27-1,0,OMOP Exposome,Estriol,Maps to,skos:exactMatch,1,19049038,estriol,RxNorm,Drug,1,,,,,,,,,
GIS1008724,0,OMOP Exposome,Estrogen,Maps to,skos:exactMatch,1,19049228,estrogens,RxNorm,Drug,1,,,,,,,,,
GIS1008725,0,OMOP Exposome,Estrogen Antagonist,Subsumes,skos:narrowMatch,1,1304044,fulvestrant,RxNorm,Drug,1,,,,,,,,,
GIS1008725,0,OMOP Exposome,Estrogen Antagonist,Subsumes,skos:narrowMatch,1,1342346,toremifene,RxNorm,Drug,1,,,,,,,,,
GIS1008725,0,OMOP Exposome,Estrogen Antagonist,Subsumes,skos:narrowMatch,1,1436678,tamoxifen,RxNorm,Drug,1,,,,,,,,,
53-16-7,0,OMOP Exposome,Estrone,Maps to,skos:exactMatch,1,1549254,estrone,RxNorm,Drug,1,,,,,,,,,
138729-47-2,0,OMOP Exposome,Eszopiclone,Maps to,skos:exactMatch,1,757352,eszopiclone,RxNorm,Drug,1,,,,,,,,,
64-17-5,0,OMOP Exposome,Ethanol,Maps to,skos:exactMatch,1,955372,ethanol,RxNorm,Drug,1,,,,,,,,,
141-43-5,0,OMOP Exposome,Ethanolamine,Maps to,skos:exactMatch,1,19059477,ethanolamine,RxNorm,Drug,1,,,,,,,,,
113-18-8,0,OMOP Exposome,Ethchlorvynol,Maps to,skos:exactMatch,1,749727,ethchlorvynol,RxNorm,Drug,1,,,,,,,,,
GIS1008731,0,OMOP Exposome,Ether,Has relat context,skos:relatedMatch,1,607331,Substance with ether structure,SNOMED,Drug,1,,,,,,,,,
126-52-3,0,OMOP Exposome,Ethinamate,Maps to,skos:exactMatch,1,19095328,ethinamate,RxNorm,Drug,1,,,,,,,,,
57-63-6,0,OMOP Exposome,Ethinyl Estradiol,Maps to,skos:exactMatch,1,1549786,ethinyl estradiol,RxNorm,Drug,1,,,,,,,,,
77-67-8,0,OMOP Exposome,Ethosuximide,Maps to,skos:exactMatch,1,750119,ethosuximide,RxNorm,Drug,1,,,,,,,,,
86-35-1,0,OMOP Exposome,Ethotoin,Maps to,skos:exactMatch,1,750146,ethotoin,RxNorm,Drug,1,,,,,,,,,
91-53-2,0,OMOP Exposome,Ethoxyquin,Maps to,skos:exactMatch,1,42903837,ethoxyquin,RxNorm,Drug,1,,,,,,,,,
140-88-5,0,OMOP Exposome,Ethyl acrylate,Maps to,skos:exactMatch,1,1718644,ethyl acrylate,RxNorm,Drug,1,,,,,,,,,
93-89-0,0,OMOP Exposome,Ethyl benzoate,Maps to,skos:exactMatch,1,1594283,ethyl benzoate,RxNorm,Drug,1,,,,,,,,,
51-79-6,0,OMOP Exposome,Ethyl carbamate,Maps to,skos:exactMatch,1,43526080,urethane,RxNorm,Drug,1,,,,,,,,,
7085-85-0,0,OMOP Exposome,Ethyl cyanoacrylate,Maps to,skos:exactMatch,1,46221321,ethyl cyanoacrylate,RxNorm,Drug,1,,,,,,,,,
60-29-7,0,OMOP Exposome,Ethyl ether,Maps to,skos:exactMatch,1,43012272,ethyl ether,RxNorm,Drug,1,,,,,,,,,
29177-84-2,0,OMOP Exposome,Ethyl loflazepate,Maps to,skos:exactMatch,1,19095467,ethyl loflazepate,RxNorm,Drug,1,,,,,,,,,
75-04-7,0,OMOP Exposome,Ethylamine,Has relat context,skos:relatedMatch,1,4043363,Ethylamine,SNOMED,Drug,1,,,,,,,,,
100-41-4,0,OMOP Exposome,Ethylbenzene,Maps to,skos:exactMatch,1,45775509,ethylbenzene,RxNorm,Drug,1,,,,,,,,,
75-21-8,0,OMOP Exposome,Ethylene Oxide,Maps to,skos:exactMatch,1,43014106,ethylene oxide,RxNorm,Drug,1,,,,,,,,,
120-47-8,0,OMOP Exposome,Ethylparaben,Maps to,skos:exactMatch,1,43012235,ethyl-p-hydroxybenzoate,RxNorm,Drug,1,,,,,,,,,
7414-83-7,0,OMOP Exposome,Etidronic acid,Maps to,skos:exactMatch,1,1552929,etidronate,RxNorm,Drug,1,,,,,,,,,
40054-69-1,0,OMOP Exposome,Etizolam,Maps to,skos:exactMatch,1,43009000,etizolam,RxNorm Extension,Drug,1,,,,,,,,,
33419-42-0,0,OMOP Exposome,Etoposide,Maps to,skos:exactMatch,1,1350504,etoposide,RxNorm,Drug,1,,,,,,,,,
97-53-0,0,OMOP Exposome,Eugenol,Maps to,skos:exactMatch,1,19050560,eugenol,RxNorm,Drug,1,,,,,,,,,
GIS1008742,0,OMOP Exposome,Expectorant,Has relat context,skos:relatedMatch,1,4302332,Expectorant agent,SNOMED,Drug,1,,,,,,,,,
GIS1008744,0,OMOP Exposome,Extracellular,Maps to,skos:exactMatch,1,4239364,Extracellular,SNOMED,Meas Value,1,,,,,,,,,
4602-84-0,0,OMOP Exposome,Farnesol,Maps to,skos:exactMatch,1,43012246,farnesol,RxNorm,Drug,1,,,,,,,,,
P14324,0,OMOP Exposome,Farnesyl pyrophosphate synthase,Has relat context,skos:relatedMatch,1,4268470,Dimethylallyltranstransferase,SNOMED,Drug,1,,,,,,,,,
2353-45-9,0,OMOP Exposome,Fast green FCF,Maps to,skos:exactMatch,1,42899008,fast green FCF stain,RxNorm,Drug,1,,,,,,,,,
16423-68-0,0,OMOP Exposome,Fd&c red no. 3,Maps to,skos:exactMatch,1,19103082,erythrosine,RxNorm,Drug,1,,,,,,,,,
25451-15-4,0,OMOP Exposome,Felbamate,Maps to,skos:exactMatch,1,795661,felbamate,RxNorm,Drug,1,,,,,,,,,
22224-92-6,0,OMOP Exposome,Fenamiphos,Maps to,skos:exactMatch,1,1594241,fenamiphos,RxNorm,Drug,1,,,,,,,,,
1209-98-9,0,OMOP Exposome,Fencamfamine,Maps to,skos:exactMatch,1,40798833,Fencamfamin,RxNorm Extension,Drug,1,,,,,,,,,
49562-28-9,0,OMOP Exposome,Fenofibrate,Maps to,skos:exactMatch,1,1551803,fenofibrate,RxNorm,Drug,1,,,,,,,,,
72490-01-8,0,OMOP Exposome,Fenoxycarb,Has relat context,skos:relatedMatch,1,2020859,TORUS,RxNorm Extension,Drug,1,,,,,,,,,
437-38-7,0,OMOP Exposome,Fentanyl,Maps to,skos:exactMatch,1,1154029,fentanyl,RxNorm,Drug,1,,,,,,,,,
55-38-9,0,OMOP Exposome,Fenthion,Maps to,skos:exactMatch,1,36856025,FENTHION,RxNorm Extension,Drug,1,,,,,,,,,
51630-58-1,0,OMOP Exposome,Fenvalerate,Maps to,skos:exactMatch,1,36863709,FENVALERATE,RxNorm Extension,Drug,1,,,,,,,,,
14038-43-8,0,OMOP Exposome,Ferric hexacyanoferrate,Maps to,skos:exactMatch,1,19113068,ferric hexacyanoferrate,RxNorm,Drug,1,,,,,,,,,
10102-50-8,0,OMOP Exposome,Ferrous arsenate,Maps to,skos:exactMatch,1,43013633,ferrous arsenate,RxNorm,Drug,1,,,,,,,,,
GIS1008758,0,OMOP Exposome,Fertilizer,Maps to,skos:exactMatch,1,4023221,Fertilizer,SNOMED,Observation,1,,,,,,,,,
GIS1008759,0,OMOP Exposome,Fetus,Maps to,skos:exactMatch,1,4308413,Entire fetus,SNOMED,Spec Anatomic Site,1,,,,,,,,,
83799-24-0,0,OMOP Exposome,Fexofenadine,Maps to,skos:exactMatch,1,1153428,fexofenadine,RxNorm,Drug,1,,,,,,,,,
GIS1008760,0,OMOP Exposome,Fibrinolytic Agent,Has relat context,skos:relatedMatch,1,4122955,Thrombolytic agent,SNOMED,Drug,1,,,,,,,,,
98319-26-7,0,OMOP Exposome,Finasteride,Maps to,skos:exactMatch,1,996416,finasteride,RxNorm,Drug,1,,,,,,,,,
120068-37-3,0,OMOP Exposome,Fipronil,Maps to,skos:exactMatch,1,43560379,fipronil,RxNorm,Drug,1,,,,,,,,,
525-82-6,0,OMOP Exposome,Flavone,Maps to,skos:exactMatch,1,44818494,flavone,RxNorm,Drug,1,,,,,,,,,
54143-55-4,0,OMOP Exposome,Flecainide,Maps to,skos:exactMatch,1,1354860,flecainide,RxNorm,Drug,1,,,,,,,,,
86386-73-4,0,OMOP Exposome,Fluconazole,Maps to,skos:exactMatch,1,1754994,fluconazole,RxNorm,Drug,1,,,,,,,,,
2022-85-7,0,OMOP Exposome,Flucytosine,Maps to,skos:exactMatch,1,1755112,flucytosine,RxNorm,Drug,1,,,,,,,,,
75607-67-9,0,OMOP Exposome,Fludarabine,Maps to,skos:exactMatch,1,1395557,fludarabine,RxNorm,Drug,1,,,,,,,,,
3900-31-0,0,OMOP Exposome,Fludiazepam,Maps to,skos:exactMatch,1,35198139,fludiazepam,RxNorm Extension,Drug,1,,,,,,,,,
69770-45-2,0,OMOP Exposome,Flumethrin,Maps to,skos:exactMatch,1,36850383,FLUMETHRIN,RxNorm Extension,Drug,1,,,,,,,,,
1622-62-4,0,OMOP Exposome,Flunitrazepam,Maps to,skos:exactMatch,1,19055224,flunitrazepam,RxNorm,Drug,1,,,,,,,,,
86-73-7,0,OMOP Exposome,Fluorene,Has relat context,skos:relatedMatch,1,4233900,Fluorene,SNOMED,Drug,1,,,,,,,,,
2321-07-5,0,OMOP Exposome,Fluorescein,Maps to,skos:exactMatch,1,996625,fluorescein,RxNorm,Drug,1,,,,,,,,,
7782-41-4,0,OMOP Exposome,Fluorine,Maps to,skos:exactMatch,1,42899013,fluorine,RxNorm,Drug,1,,,,,,,,,
144-49-0,0,OMOP Exposome,Fluoroacetic acid,Maps to,skos:exactMatch,1,36855708,FLUOROACETIC ACID,RxNorm Extension,Drug,1,,,,,,,,,
51-21-8,0,OMOP Exposome,Fluorouracil,Maps to,skos:exactMatch,1,955632,fluorouracil,RxNorm,Drug,1,,,,,,,,,
54910-89-3,0,OMOP Exposome,Fluoxetine,Maps to,skos:exactMatch,1,755695,fluoxetine,RxNorm,Drug,1,,,,,,,,,
76-43-7,0,OMOP Exposome,Fluoxymesterone,Maps to,skos:exactMatch,1,1555887,fluoxymesterone,RxNorm,Drug,1,,,,,,,,,
2709-56-0,0,OMOP Exposome,Flupenthixol,Maps to,skos:exactMatch,1,19055982,flupenthixol,RxNorm,Drug,1,,,,,,,,,
69-23-8,0,OMOP Exposome,Fluphenazine,Maps to,skos:exactMatch,1,756018,fluphenazine,RxNorm,Drug,1,,,,,,,,,
17617-23-1,0,OMOP Exposome,Flurazepam,Maps to,skos:exactMatch,1,756349,flurazepam,RxNorm,Drug,1,,,,,,,,,
5104-49-4,0,OMOP Exposome,Flurbiprofen,Maps to,skos:exactMatch,1,1156378,flurbiprofen,RxNorm,Drug,1,,,,,,,,,
13311-84-7,0,OMOP Exposome,Flutamide,Maps to,skos:exactMatch,1,1356461,flutamide,RxNorm,Drug,1,,,,,,,,,
69409-94-5,0,OMOP Exposome,Fluvalinate,Maps to,skos:exactMatch,1,36850756,FLUVALINATE,RxNorm Extension,Drug,1,,,,,,,,,
54739-18-3,0,OMOP Exposome,Fluvoxamine,Maps to,skos:exactMatch,1,751412,fluvoxamine,RxNorm,Drug,1,,,,,,,,,
59-30-3,0,OMOP Exposome,Folic acid,Maps to,skos:exactMatch,1,19111620,folic acid,RxNorm,Drug,1,,,,,,,,,
133-07-3,0,OMOP Exposome,Folpet,Maps to,skos:exactMatch,1,4288594,Folpet,SNOMED,Device,1,,,,,,,,,
50-00-0,0,OMOP Exposome,Formaldehyde,Maps to,skos:exactMatch,1,1756524,formaldehyde,RxNorm,Drug,1,,,,,,,,,
22259-30-9,0,OMOP Exposome,Formetanate,Maps to,skos:exactMatch,1,36852059,FORMETANATE,RxNorm Extension,Drug,1,,,,,,,,,
93390-81-9,0,OMOP Exposome,Fosphenytoin,Maps to,skos:exactMatch,1,713192,fosphenytoin,RxNorm,Drug,1,,,,,,,,,
158747-02-5,0,OMOP Exposome,Frovatriptan,Maps to,skos:exactMatch,1,1189458,frovatriptan,RxNorm,Drug,1,,,,,,,,,
129453-61-8,0,OMOP Exposome,Fulvestrant,Maps to,skos:exactMatch,1,1304044,fulvestrant,RxNorm,Drug,1,,,,,,,,,
23110-15-8,0,OMOP Exposome,Fumagillin,Maps to,skos:exactMatch,1,1592567,fumagillin,RxNorm,Drug,1,,,,,,,,,
110-17-8,0,OMOP Exposome,Fumaric acid,Has relat context,skos:relatedMatch,1,4010032,Fumaric acid,SNOMED,Drug,1,,,,,,,,,
117-52-2,0,OMOP Exposome,Fumarin,Has relat context,skos:relatedMatch,1,4224407,Coumafuryl,SNOMED,Drug,1,,,,,,,,,
P16930,0,OMOP Exposome,Fumarylacetoacetase,Has relat context,skos:relatedMatch,1,4305014,Fumarylacetoacetase,SNOMED,Drug,1,,,,,,,,,
GIS1008788,0,OMOP Exposome,Furocoumarin,Maps to,skos:exactMatch,1,4266615,Furocoumarin,SNOMED,Observation,1,,,,,,,,,
60142-96-3,0,OMOP Exposome,Gabapentin,Maps to,skos:exactMatch,1,797399,gabapentin,RxNorm,Drug,1,,,,,,,,,
608-66-2,0,OMOP Exposome,Galactitol,Has relat context,skos:relatedMatch,1,4020338,Galactitol,SNOMED,Drug,1,,,,,,,,,
357-70-0,0,OMOP Exposome,Galantamine,Maps to,skos:exactMatch,1,757627,galantamine,RxNorm,Drug,1,,,,,,,,,
56-12-2,0,OMOP Exposome,Gamma-Aminobutyric acid,Maps to,skos:exactMatch,1,4123523,Gamma-aminobutyric acid,SNOMED,Observation,1,,,,,,,,,
96-48-0,0,OMOP Exposome,Gamma-Butyrolactone,Has relat context,skos:relatedMatch,1,37116816,Gamma-butyrolactone,SNOMED,Drug,1,,,,,,,,,
17465-86-0,0,OMOP Exposome,gamma-Cyclodextrin,Maps to,skos:exactMatch,1,43012713,gamma-cyclodextrin,RxNorm,Drug,1,,,,,,,,,
Q92820,0,OMOP Exposome,Gamma-glutamyl hydrolase,Has relat context,skos:relatedMatch,1,4282776,Gamma-glutamyl hydrolase,SNOMED,Drug,1,,,,,,,,,
58-89-9,0,OMOP Exposome,gamma-Hexachlorocyclohexane,Maps to,skos:exactMatch,1,916751,lindane,RxNorm,Drug,1,,,,,,,,,
99-85-4,0,OMOP Exposome,Gamma-terpinene,Maps to,skos:exactMatch,1,37002685,gamma-terpinene,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,904704,mepenzolate,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,906780,metoclopramide,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,914335,atropine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,923672,hyoscyamine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,924724,dicyclomine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,932196,cisapride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,948555,alosetron,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,950792,clidinium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,953391,propantheline,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,958527,"belladonna extract, USP",RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,991825,trospium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,1101703,homatropine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,1103518,isometheptene,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,1116109,belladonna alkaloids,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,1158632,methscopolamine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,1326901,papaverine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,2100484,timepidium bromide,RxNorm Extension,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19001653,hexocyclium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19004153,methantheline,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19005512,trimebutine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19008994,mebeverine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19011339,mosapride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19016099,octylonium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19018362,difemerine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19018980,bromopride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19019094,oxyphencyclimine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19025198,pinaverium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19025284,pipenzolate,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19025928,oxyphenonium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19026134,poldine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19030087,alizapride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19030751,alverine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19037833,domperidone,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19040527,camylofine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19041222,phloroglucinol,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19041852,emepronium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19042695,tridihexethyl,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19045983,cinitapride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19050761,clebopride,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19055843,tiemonium,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19055875,dihexyverine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19056611,drotaverin,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19058613,isopropamide,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19061370,fenoverine,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19066894,silicones,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19080375,piperidolate,RxNorm,Drug,1,,,,,,,,,
GIS1008804,0,OMOP Exposome,Gastrointestinal Agent,Subsumes,skos:narrowMatch,1,19081153,cyclonium,RxNorm,Drug,1,,,,,,,,,
