source_code,source_concept_id,source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"ALEM30I","2061506480","MIMIC4","Alemtuzumab (ALEM30I)","Maps to","1312706","RxNorm","2025-05-07","2099-12-31",
"50907","2061503686","MIMIC4","Cholesterol, Total|Blood|Chemistry","Maps to","3027114","LOINC","2025-05-07","2099-12-31",
"90498","2061506028","MIMIC4","MYCOBACTERIUM XENOPI","Maps to","4239461","SNOMED","2025-05-07","2099-12-31",
"51919","2061504496","MIMIC4","Osmolality, Pleural|Pleural|Chemistry","Maps to","3016098","LOINC","2025-05-07","2099-12-31",
"ATAZ100","2061506610","MIMIC4","Atazanavir (ATAZ100)","Maps to","1727223","RxNorm","2025-05-07","2099-12-31",
"BACTDES1","2061506687","MIMIC4","Bactrim Desensitization (BACTDES1)","Maps to","1836430","RxNorm","2025-05-07","2099-12-31",
"90862","2061506244","MIMIC4","MYCOBACTERIUM MARSEILLENSE","Maps to","45757802","SNOMED","2025-05-07","2099-12-31",
"MIRT15","2061508504","MIMIC4","Mirtazapine 15mg Tab","Maps to","725178","RxNorm","2025-05-07","2099-12-31",
"90134","2061505816","MIMIC4","EPSTEIN-BARR VIRUS VCA-IgM AB","Maps to","2061505816","MIMIC4","2025-05-07","2099-12-31",
"DISO150","2061507277","MIMIC4","Disopyramide Phosphate (DISO150)","Maps to","1335606","RxNorm","2025-05-07","2099-12-31",
"WFDB.SIGNAL.ADC.GAIN.V5","2061509903","MIMIC4","WFDB signal A/D converter gain in lead V5","Maps to","2061509903","MIMIC4","2025-05-07","2099-12-31",
"225642","2061501187","MIMIC4","Differential-Monos","Maps to","3019069","LOINC","2025-05-07","2099-12-31",
"229061","2061502062","MIMIC4","Ertapenem sodium (Invanz)","Maps to","2061502062","MIMIC4","2025-05-07","2099-12-31",
"20220","2061500280","MIMIC4","Biopsy, bone, trocar, or needle; superficial (eg, ilium, sternum, spinous process, ribs)","Maps to","2102852","CPT4","2025-05-07","2099-12-31",
"MINO50","2061508502","MIMIC4","Minocycline","Maps to","1708880","RxNorm","2025-05-07","2099-12-31",
"51834","2061504455","MIMIC4","AFP, Body Fluid|Other Body Fluid|Chemistry","Maps to","3034165","LOINC","2025-05-07","2099-12-31",
"37615","2061503149","MIMIC4","Ligation, major artery (eg, post-traumatic, rupture); neck","Maps to","4049608","SNOMED","2025-05-07","2099-12-31",
"BILATERAL FEET","2061506746","MIMIC4","bilateral feet","Maps to","4310112","SNOMED","2025-05-07","2099-12-31",
"10060","2061500030","MIMIC4","Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single","Maps to","4108316","SNOMED","2025-05-07","2099-12-31",
"LIDO130I","2061508081","MIMIC4","Lidocaine 1% (LIDO130I)","Maps to","989878","RxNorm","2025-05-07","2099-12-31",
"52293","2061504754","MIMIC4","Basos#|Joint Fluid|Hematology","Maps to","3030892","LOINC","2025-05-07","2099-12-31",
"93556","2061506370","MIMIC4","Imaging supervision, interpretation and report for injection procedure(s) during cardiac catheterization; pulmonary angiography, aortography, and/or selective coronary angiography including venous bypass grafts and arterial conduits (whether native or use","Maps to","42738801","CPT4","2025-05-07","2099-12-31",
"229582","2061502188","MIMIC4","Portable CT scan","Maps to","2061502188","MIMIC4","2025-05-07","2099-12-31",
"51794","2061504422","MIMIC4","Immunoglobulin G, CSF|Cerebrospinal Fluid|Chemistry (51794)","Maps to","3007368","LOINC","2025-05-07","2099-12-31",
"64575","2061505244","MIMIC4","Incision for implantation of neurostimulator electrode array; peripheral nerve (excludes sacral nerve)","Maps to","2110789","CPT4","2025-05-07","2099-12-31",
"229890","2061502303","MIMIC4","Pressure Ulcer #7- Date Indentified","Maps to","2061502303","MIMIC4","2025-05-07","2099-12-31",
"39220","2061503186","MIMIC4","Resection of mediastinal tumor","Maps to","2108498","CPT4","2025-05-07","2099-12-31",
"LEUP45I","2061508035","MIMIC4","Leuprolide Acetate (LEUP45I)","Maps to","1351541","RxNorm","2025-05-07","2099-12-31",
"52086","2061504618","MIMIC4","Bleed Tm|Blood|Hematology (52086)","Maps to","3011625","LOINC","2025-05-07","2099-12-31",
"GABA250L","2061507591","MIMIC4","Gabapentin 250mg/5mL Solution","Maps to","797415","RxNorm","2025-05-07","2099-12-31",
"LOWER RIBS","2061508172","MIMIC4","lower ribs","Maps to","2061508172","MIMIC4","2025-05-07","2099-12-31",
"MEQ/15 ML","2061508283","MIMIC4","mEq/15 mL","Maps to","9559","UCUM","2025-05-07","2099-12-31",
"52320","2061504776","MIMIC4","CD30|Bone Marrow|Hematology","Maps to","3030293","LOINC","2025-05-07","2099-12-31",
"90282","2061505929","MIMIC4","SALMONELLA SPECIES (90282)","Maps to","4099188","SNOMED","2025-05-07","2099-12-31",
"63075","2061505207","MIMIC4","Discectomy, anterior, with decompression of spinal cord and/or nerve root(s), including osteophytectomy; cervical, single interspace","Maps to","2110661","CPT4","2025-05-07","2099-12-31",
"51190","2061503954","MIMIC4","CD59|Blood|Hematology","Maps to","3026461","LOINC","2025-05-07","2099-12-31",
"25575","2061502451","MIMIC4","Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna","Maps to","2104277","CPT4","2025-05-07","2099-12-31",
"11101","2061500060","MIMIC4","Biopsy of skin, subcutaneous tissue and/or mucous membrane (including simple closure), unless otherwise listed; each separate/additional lesion (List separately in addition to code for primary procedure) (Deprecated)","Maps to","2101932","CPT4","2025-05-07","2099-12-31",
"Q5MIN","2061509120","MIMIC4","Q5MIN","Maps to","4144043","SNOMED","2025-05-07","2099-12-31",
"25645","2061502460","MIMIC4","Open treatment of carpal bone fracture (other than carpal scaphoid [navicular]), each bone","Maps to","2104301","CPT4","2025-05-07","2099-12-31",
"223988","2061500611","MIMIC4","LUL Lung Sounds","Maps to","2061500611","MIMIC4","2025-05-07","2099-12-31",
"WFDB.FILENAME.DAT","2061509812","MIMIC4","WFDB sourrce signal filename","Maps to","2061509812","MIMIC4","2025-05-07","2099-12-31",
"PARO20","2061508878","MIMIC4","Paroxetine HCl 20mg Tablet","Maps to","35604576","RxNorm","2025-05-07","2099-12-31",
"R HAND LATERAL","2061509199","MIMIC4","R Hand Lateral","Maps to","2061509199","MIMIC4","2025-05-07","2099-12-31",
"67105","2061505312","MIMIC4","Repair of retinal detachment, including drainage of subretinal fluid when performed; photocoagulation","Maps to","4309528","SNOMED","2025-05-07","2099-12-31",
"ASCO500","2061506598","MIMIC4","Ascorbic Acid 500 mg Tab","Maps to","19069200","RxNorm","2025-05-07","2099-12-31",
"90698","2061506109","MIMIC4","HUMICOLA SPECIES","Maps to","4243825","SNOMED","2025-05-07","2099-12-31",
"90207","2061505873","MIMIC4","Stem Cell Aer/Ana Culture","Maps to","2061505873","MIMIC4","2025-05-07","2099-12-31",
"51405","2061504145","MIMIC4","CD33|Other Body Fluid|Hematology","Maps to","3029576","LOINC","2025-05-07","2099-12-31",
"51317","2061504081","MIMIC4","CD23|Bone Marrow|Hematology","Maps to","3032694","LOINC","2025-05-07","2099-12-31",
"NS3000","2061508755","MIMIC4","NS 3000mL Bag","Maps to","40220357","RxNorm","2025-05-07","2099-12-31",
"10022","2061500029","MIMIC4","Fine needle aspiration; with imaging guidance (Deprecated)","Maps to","40484969","SNOMED","2025-05-07","2099-12-31",
"90180","2061505853","MIMIC4","O&P MACROSCOPIC EXAM - WORM","Maps to","2061505853","MIMIC4","2025-05-07","2099-12-31",
"50954","2061503730","MIMIC4","Lactate Dehydrogenase (LD)|Blood|Chemistry","Maps to","3016436","LOINC","2025-05-07","2099-12-31",
"26370","2061502501","MIMIC4","Repair or advancement of profundus tendon, with intact superficialis tendon; primary, each tendon","Maps to","2104474","CPT4","2025-05-07","2099-12-31",
"50956","2061503732","MIMIC4","Lipase|Blood|Chemistry","Maps to","3004905","LOINC","2025-05-07","2099-12-31",
"TENO300L","2061509522","MIMIC4","Tenofovir Disoproxil (Viread)","Maps to","1710281","RxNorm","2025-05-07","2099-12-31",
"51614","2061504300","MIMIC4","Epstein-Barr Virus  EBNA IgG Ab|Blood|Chemistry","Maps to","3021849","LOINC","2025-05-07","2099-12-31",
"226134","2061501423","MIMIC4","ICP Line Zero/Calibrate","Maps to","2061501423","MIMIC4","2025-05-07","2099-12-31",
"Q5 MIN","2061509121","MIMIC4","Q5 MIN","Maps to","4144043","SNOMED","2025-05-07","2099-12-31",
"90018","2061505744","MIMIC4","CEFTRIAXONE","Maps to","1777806","RxNorm","2025-05-07","2099-12-31",
"50913","2061503692","MIMIC4","Cryoglobulin|Blood|Chemistry (50913)","Maps to","3021322","LOINC","2025-05-07","2099-12-31",
"28086","2061502719","MIMIC4","Synovectomy, tendon sheath, foot; flexor","Maps to","4183194","SNOMED","2025-05-07","2099-12-31",
"CHLO250","2061506945","MIMIC4","Chlorothiazide","Maps to","992590","RxNorm","2025-05-07","2099-12-31",
"TIMO25ES","2061509582","MIMIC4","Timolol Maleate 0.25% 5ml Bottle","Maps to","1594707","RxNorm","2025-05-07","2099-12-31",
"224726","2061500836","MIMIC4","O2 Consumption","Maps to","21490598","LOINC","2025-05-07","2099-12-31",
"23931","2061502354","MIMIC4","Incision and drainage, upper arm or elbow area; bursa","Maps to","2103797","CPT4","2025-05-07","2099-12-31",
"BACTSSSM","2061506695","MIMIC4","Sulfameth/Trimethoprim SS","Maps to","1705674","RxNorm","2025-05-07","2099-12-31",
"90581","2061506065","MIMIC4","EXOPHIALA SPECIES","Maps to","4047035","SNOMED","2025-05-07","2099-12-31",
"MEGE40L","2061508262","MIMIC4","Megestrol Acetate (MEGE40L)","Maps to","1300978","RxNorm","2025-05-07","2099-12-31",
"223258","2061500490","MIMIC4","Insulin - Regular","Maps to","1596977","RxNorm","2025-05-07","2099-12-31",
"228293","2061501943","MIMIC4","IO Site Appearance","Maps to","2061501943","MIMIC4","2025-05-07","2099-12-31",
"NAVA250I","2061508654","MIMIC4","Nelarabine (NF)","Maps to","19002912","RxNorm","2025-05-07","2099-12-31",
"26605","2061502538","MIMIC4","Closed treatment of metacarpal fracture, single; with manipulation, each bone","Maps to","2104636","CPT4","2025-05-07","2099-12-31",
"67961","2061505329","MIMIC4","Excision and repair of eyelid, involving lid margin, tarsus, conjunctiva, canthus, or full thickness, may include preparation for skin graft or pedicle flap with adjacent tissue transfer or rearrangement; up to one-fourth of lid margin","Maps to","2111132","CPT4","2025-05-07","2099-12-31",
"93355","2061506337","MIMIC4","Echocardiography, transesophageal (TEE) for guidance of a transcatheter intracardiac or great vessel(s) structural intervention(s) (eg, TAVR, transcatheter pulmonary valve replacement, mitral valve repair, paravalvular regurgitation repair, left atrial ap","Maps to","46257454","CPT4","2025-05-07","2099-12-31",
"11040","2061500053","MIMIC4","Debridement; skin, partial thickness (Deprecated)","Maps to","42733209","CPT4","2025-05-07","2099-12-31",
"52268","2061504733","MIMIC4","Mesothelial cells|Cerebrospinal Fluid|Hematology","Maps to","3011271","LOINC","2025-05-07","2099-12-31",
"RL ANT FOREARM LATERAL","2061509280","MIMIC4","RL Ant Forearm Lateral","Maps to","2061509280","MIMIC4","2025-05-07","2099-12-31",
"WFDB.SIGNAL.ADC.SAMPLERATE.V4","2061509931","MIMIC4","WFDB signal A/D converter samplerate in lead V4","Maps to","2061509931","MIMIC4","2025-05-07","2099-12-31",
"SIRO1.5L","2061509395","MIMIC4","Sirolimus (SIRO1.5L)","Maps to","19034726","RxNorm","2025-05-07","2099-12-31",
"80113","2061505552","MIMIC4","ENTEROBACTER SPECIES","Maps to","4242438","SNOMED","2025-05-07","2099-12-31",
"37799","2061503156","MIMIC4","Unlisted procedure, vascular surgery","Maps to","2108422","CPT4","2025-05-07","2099-12-31",
"220179","2061500386","MIMIC4","Non Invasive Blood Pressure systolic","Maps to","21492239","LOINC","2025-05-07","2099-12-31",
"Q18H","2061509096","MIMIC4","Q18H","Maps to","4244846","SNOMED","2025-05-07","2099-12-31",
"28262","2061502746","MIMIC4","Capsulotomy, midfoot; extensive, including posterior talotibial capsulotomy and tendon(s) lengthening (eg, resistant clubfoot deformity)","Maps to","2105611","CPT4","2025-05-07","2099-12-31",
"51030","2061503798","MIMIC4","Chloride, Body Fluid|Other Body Fluid|Chemistry","Maps to","3013194","LOINC","2025-05-07","2099-12-31",
"225987","2061501383","MIMIC4","IABP Power Source","Maps to","2061501383","MIMIC4","2025-05-07","2099-12-31",
"BACICAP","2061506663","MIMIC4","Bacitracin (BACICAP)","Maps to","915175","RxNorm","2025-05-07","2099-12-31",
"THIO500K","2061509558","MIMIC4","Thiopental Sodium","Maps to","700253","RxNorm","2025-05-07","2099-12-31",
"225723","2061501206","MIMIC4","CCO PAC Line Tip Cultured","Maps to","2061501206","MIMIC4","2025-05-07","2099-12-31",
"22900","2061502054","MIMIC4","Excision, tumor, soft tissue of abdominal wall, subfascial (eg, intramuscular); less than 5 cm","Maps to","4301054","SNOMED","2025-05-07","2099-12-31",
"70059","2061505406","MIMIC4","Staph aureus swab","Maps to","4120698","SNOMED","2025-05-07","2099-12-31",
"Q6H AND PRN","2061509124","MIMIC4","Q6H AND PRN","Maps to","45757529","SNOMED","2025-05-07","2099-12-31",
"WFDB.SIGNAL.ADC.GAIN.MCL1","2061509889","MIMIC4","WFDB signal A/D converter gain in lead MCL1","Maps to","2061509889","MIMIC4","2025-05-07","2099-12-31",
"90851","2061506235","MIMIC4","SCEDOSPORIUM APIOSPERMUM COMPLEX","Maps to","37109244","SNOMED","2025-05-07","2099-12-31",
"51452","2061504191","MIMIC4","NRBC|Pleural|Hematology (51452)","Maps to","42868644","LOINC","2025-05-07","2099-12-31",
"SPIR100","2061509421","MIMIC4","Spironolactone 100mg Tablet","Maps to","970282","RxNorm","2025-05-07","2099-12-31",
"44979","2061503373","MIMIC4","Unlisted laparoscopy procedure, appendix","Maps to","2109145","CPT4","2025-05-07","2099-12-31",
"25695","2061502467","MIMIC4","Open treatment of lunate dislocation","Maps to","4003681","SNOMED","2025-05-07","2099-12-31",
"80073","2061505514","MIMIC4","GRAM NEGATIVE ROD #4","Maps to","4336840","SNOMED","2025-05-07","2099-12-31",
"24999","2061502401","MIMIC4","Unlisted procedure, humerus or elbow","Maps to","2104053","CPT4","2025-05-07","2099-12-31",
"228398","2061501996","MIMIC4","Commands","Maps to","4086847","SNOMED","2025-05-07","2099-12-31",
"80264","2061505689","MIMIC4","ACTINOMYCETE","Maps to","4199645","SNOMED","2025-05-07","2099-12-31",
"52172","2061504686","MIMIC4","RDW-SD|Blood|Hematology","Maps to","3015182","LOINC","2025-05-07","2099-12-31",
"227463","2061501708","MIMIC4","Cortisol","Maps to","4265057","SNOMED","2025-05-07","2099-12-31",
"90740","2061506140","MIMIC4","LACTOCOCCUS SPECIES","Maps to","4321593","SNOMED","2025-05-07","2099-12-31",
"225432","2061501138","MIMIC4","Transthoracic Echo","Maps to","4335825","SNOMED","2025-05-07","2099-12-31",
"64890","2061505286","MIMIC4","Nerve graft (includes obtaining graft), single strand, hand or foot; up to 4 cm length","Maps to","2110886","CPT4","2025-05-07","2099-12-31",
"90270","2061505923","MIMIC4","GRAM STAIN","Maps to","45769414","SNOMED","2025-05-07","2099-12-31",
"RILU50","2061509252","MIMIC4","Riluzole","Maps to","735951","RxNorm","2025-05-07","2099-12-31",
"26951","2061502563","MIMIC4","Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; with direct closure","Maps to","2104720","CPT4","2025-05-07","2099-12-31",
"51514","2061504252","MIMIC4","Urobilinogen|Urine|Hematology","Maps to","3037072","LOINC","2025-05-07","2099-12-31",
"24365","2061502374","MIMIC4","Arthroplasty, radial head","Maps to","4206903","SNOMED","2025-05-07","2099-12-31",
"15732","2061500196","MIMIC4","Muscle, myocutaneous, or fasciocutaneous flap; head and neck (eg, temporalis, masseter muscle, sternocleidomastoid, levator scapulae)","Maps to","2102401","CPT4","2025-05-07","2099-12-31",
"224261","2061500681","MIMIC4","Multi Lumen Cap Change","Maps to","2061500681","MIMIC4","2025-05-07","2099-12-31",
"PERA200I","2061508907","MIMIC4","Peramivir","Maps to","40167569","RxNorm","2025-05-07","2099-12-31",
"52376","2061504825","MIMIC4","Bands#|Pleural|Hematology","Maps to","3032632","LOINC","2025-05-07","2099-12-31",
"52275","2061504739","MIMIC4","Cystourethroscopy, with internal urethrotomy; male","Maps to","4093435","SNOMED","2025-05-07","2099-12-31",
"PHEN30","2061508930","MIMIC4","PHENObarbital 30mg Tablet","Maps to","734711","RxNorm","2025-05-07","2099-12-31",
"DOLAS100","2061507292","MIMIC4","Dolasetron Mesylate 100mg Tab","Maps to","19076706","RxNorm","2025-05-07","2099-12-31",
"50904","2061503683","MIMIC4","Cholesterol, HDL|Blood|Chemistry","Maps to","3007070","LOINC","2025-05-07","2099-12-31",
"31591","2061502904","MIMIC4","Laryngoplasty, medialization, unilateral","Maps to","42628676","CPT4","2025-05-07","2099-12-31",
"52144","2061504666","MIMIC4","Methemoglobin|Blood|Hematology","Maps to","3004831","LOINC","2025-05-07","2099-12-31",
"45130","2061503377","MIMIC4","Excision of rectal procidentia, with anastomosis; perineal approach","Maps to","4165586","SNOMED","2025-05-07","2099-12-31",
"28445","2061502771","MIMIC4","Open treatment of talus fracture, includes internal fixation, when performed","Maps to","2105715","CPT4","2025-05-07","2099-12-31",
"229735","2061502248","MIMIC4","RIC Dressing Change","Maps to","2061502248","MIMIC4","2025-05-07","2099-12-31",
"GENT100PM","2061507605","MIMIC4","Gentamicin 100mg Premix","Maps to","919347","RxNorm","2025-05-07","2099-12-31",
"LU ANT FOREARM","2061508177","MIMIC4","LU Ant Forearm","Maps to","2061508177","MIMIC4","2025-05-07","2099-12-31",
"ZON100","2061510107","MIMIC4","Zonisamide (ZON100)","Maps to","744798","RxNorm","2025-05-07","2099-12-31",
"229669","2061502222","MIMIC4","Pulmonary Atrtery Pressure Signal - Systolic","Maps to","2061502222","MIMIC4","2025-05-07","2099-12-31",
"CPT4:52305","2061507084","MIMIC4","Cystourethroscopy; with incision or resection of orifice of bladder diverticulum, single or multiple","Maps to","2109791","CPT4","2025-05-07","2099-12-31",
"NBPM [MMHG]","2061508657","MIMIC4","NBPM [MMHG]","Maps to","4108289","SNOMED","2025-05-07","2099-12-31",
"KETA5I","2061507932","MIMIC4","Ketamine (For Intubation)","Maps to","785649","RxNorm","2025-05-07","2099-12-31",
"90406","2061505980","MIMIC4","SALMONELLA AGONA","Maps to","4213209","SNOMED","2025-05-07","2099-12-31",
"226534","2061501468","MIMIC4","Sodium (whole blood)","Maps to","4208938","SNOMED","2025-05-07","2099-12-31",
"26608","2061502539","MIMIC4","Percutaneous skeletal fixation of metacarpal fracture, each bone","Maps to","4259549","SNOMED","2025-05-07","2099-12-31",
"52015","2061504564","MIMIC4","Xylose|Urine|Chemistry","Maps to","3051069","LOINC","2025-05-07","2099-12-31",
"TRIA0.1/80O","2061509635","MIMIC4","Triamcinolone Acetonide 0.1% Ointment","Maps to","903963","RxNorm","2025-05-07","2099-12-31",
"WFDB.SIGNAL.ADC.BASELINE.RESP","2061509836","MIMIC4","WFDB signal A/D converter baseline in RESP","Maps to","2061509836","MIMIC4","2025-05-07","2099-12-31",
